Original_ID	Uniprot_ID	Structure_Alphafold	Source
E9Q4S1	E9Q4S1	../datasets/Structures/E9Q4S1.pdb	alphafold
E9Q4Z2	E9Q4Z2	../datasets/Structures/E9Q4Z2.pdb	alphafold
E9Q512	E9Q512	../datasets/Structures/E9Q512.pdb	alphafold
E9Q586	E9Q586	../datasets/Structures/E9Q586.pdb	alphafold
E9Q5A8	E9Q5A8	No structure available	NA
E9Q5B6	E9Q5B6	../datasets/Structures/E9Q5B6.pdb	alphafold
E9Q5E0	E9Q5E0	../datasets/Structures/E9Q5E0.pdb	alphafold
E9Q5F9	E9Q5F9	../datasets/Structures/E9Q5F9.pdb	alphafold
E9Q5G3	E9Q5G3	../datasets/Structures/E9Q5G3.pdb	alphafold
E9Q5H2	E9Q5H2	../datasets/Structures/E9Q5H2.pdb	alphafold
E9Q5K9	E9Q5K9	../datasets/Structures/E9Q5K9.pdb	alphafold
E9Q640	E9Q640	../datasets/Structures/E9Q640.pdb	alphafold
E9Q6A7	E9Q6A7	No structure available	NA
E9Q6G4	E9Q6G4	No structure available	NA
E9Q6L0	E9Q6L0	No structure available	NA
E9Q6P5	E9Q6P5	../datasets/Structures/E9Q6P5.pdb	alphafold
E9Q6R4	E9Q6R4	No structure available	NA
E9Q6Z3	E9Q6Z3	../datasets/Structures/E9Q6Z3.pdb	alphafold
E9Q704	E9Q704	../datasets/Structures/E9Q704.pdb	alphafold
E9Q7B0	E9Q7B0	../datasets/Structures/E9Q7B0.pdb	alphafold
E9Q7C3	E9Q7C3	../datasets/Structures/E9Q7C3.pdb	alphafold
E9Q7E9	E9Q7E9	../datasets/Structures/E9Q7E9.pdb	alphafold
E9Q7G0	E9Q7G0	../datasets/Structures/E9Q7G0.pdb	alphafold
E9Q7K1	E9Q7K1	../datasets/Structures/E9Q7K1.pdb	alphafold
E9Q7L3	E9Q7L3	No structure available	NA
E9Q7U2	E9Q7U2	../datasets/Structures/E9Q7U2.pdb	alphafold
E9Q852	E9Q852	No structure available	NA
E9Q8A3	E9Q8A3	../datasets/Structures/E9Q8A3.pdb	alphafold
E9Q8I7	E9Q8I7	../datasets/Structures/E9Q8I7.pdb	alphafold
E9Q8J8	E9Q8J8	../datasets/Structures/E9Q8J8.pdb	alphafold
E9Q8L9	E9Q8L9	../datasets/Structures/E9Q8L9.pdb	alphafold
E9Q8N5	E9Q8N5	No structure available	NA
E9Q8W9	E9Q8W9	../datasets/Structures/E9Q8W9.pdb	alphafold
E9Q8Z5	E9Q8Z5	../datasets/Structures/E9Q8Z5.pdb	alphafold
E9Q9A9	E9Q9A9	../datasets/Structures/E9Q9A9.pdb	alphafold
E9Q9B7	E9Q9B7	../datasets/Structures/E9Q9B7.pdb	alphafold
E9Q9F7	E9Q9F7	../datasets/Structures/E9Q9F7.pdb	alphafold
E9Q9M5	E9Q9M5	No structure available	NA
E9Q9N6	E9Q9N6	../datasets/Structures/E9Q9N6.pdb	alphafold
E9Q9Q2	E9Q9Q2	../datasets/Structures/E9Q9Q2.pdb	alphafold
E9Q9X1	E9Q9X1	No structure available	NA
E9Q9Y3	E9Q9Y3	../datasets/Structures/E9Q9Y3.pdb	alphafold
E9QA46	E9QA46	../datasets/Structures/E9QA46.pdb	alphafold
E9QAB6	E9QAB6	../datasets/Structures/E9QAB6.pdb	alphafold
E9QAD4	E9QAD4	../datasets/Structures/E9QAD4.pdb	alphafold
E9QAE3	E9QAE3	../datasets/Structures/E9QAE3.pdb	alphafold
E9QAI5	E9QAI5	No structure available	NA
E9QAJ9	E9QAJ9	../datasets/Structures/E9QAJ9.pdb	alphafold
E9QAM5	E9QAM5	No structure available	NA
E9QAQ7	E9QAQ7	No structure available	NA
E9QAS4	E9QAS4	No structure available	NA
E9QAT0	E9QAT0	../datasets/Structures/E9QAT0.pdb	alphafold
E9QAT4	E9QAT4	../datasets/Structures/E9QAT4.pdb	alphafold
E9QB02	E9QB02	../datasets/Structures/E9QB02.pdb	alphafold
E9QCE6	E9QCE6	../datasets/Structures/E9QCE6.pdb	alphafold
E9QF54	E9QF54	../datasets/Structures/E9QF54.pdb	alphafold
E9QFD2	E9QFD2	../datasets/Structures/E9QFD2.pdb	alphafold
E9QG37	E9QG37	../datasets/Structures/E9QG37.pdb	alphafold
E9QI58	E9QI58	../datasets/Structures/E9QI58.pdb	alphafold
E9QJT2	E9QJT2	../datasets/Structures/E9QJT2.pdb	alphafold
E9QK89	E9QK89	No structure available	NA
E9QKB2	E9QKB2	../datasets/Structures/E9QKB2.pdb	alphafold
E9QKE4	E9QKE4	No structure available	NA
E9QKG3	E9QKG3	../datasets/Structures/E9QKG3.pdb	alphafold
E9QKI5	E9QKI5	../datasets/Structures/E9QKI5.pdb	alphafold
E9QKK8	E9QKK8	../datasets/Structures/E9QKK8.pdb	alphafold
E9QKZ2	E9QKZ2	../datasets/Structures/E9QKZ2.pdb	alphafold
E9QL65	E9QL65	../datasets/Structures/E9QL65.pdb	alphafold
E9QL80	E9QL80	../datasets/Structures/E9QL80.pdb	alphafold
E9QLB8	E9QLB8	../datasets/Structures/E9QLB8.pdb	alphafold
E9QLK3	E9QLK3	../datasets/Structures/E9QLK3.pdb	alphafold
E9QM06	E9QM06	../datasets/Structures/E9QM06.pdb	alphafold
E9QM14	E9QM14	../datasets/Structures/E9QM14.pdb	alphafold
E9QM38	E9QM38	../datasets/Structures/E9QM38.pdb	alphafold
E9QM77	E9QM77	No structure available	NA
E9QMA2	E9QMA2	../datasets/Structures/E9QMA2.pdb	alphafold
E9QMB7	E9QMB7	../datasets/Structures/E9QMB7.pdb	alphafold
E9QME5	E9QME5	../datasets/Structures/E9QME5.pdb	alphafold
E9QMH7	E9QMH7	../datasets/Structures/E9QMH7.pdb	alphafold
E9QMK9	E9QMK9	../datasets/Structures/E9QMK9.pdb	alphafold
E9QMX4	E9QMX4	../datasets/Structures/E9QMX4.pdb	alphafold
E9QMX7	E9QMX7	../datasets/Structures/E9QMX7.pdb	alphafold
E9QN44	E9QN44	../datasets/Structures/E9QN44.pdb	alphafold
E9QNE9	E9QNE9	../datasets/Structures/E9QNE9.pdb	alphafold
E9QNG1	E9QNG1	No structure available	NA
E9QNH7	E9QNH7	../datasets/Structures/E9QNH7.pdb	alphafold
E9QNP0	E9QNP0	../datasets/Structures/E9QNP0.pdb	alphafold
E9QNW6	E9QNW6	../datasets/Structures/E9QNW6.pdb	alphafold
E9QP59	E9QP59	../datasets/Structures/E9QP59.pdb	alphafold
E9QP84	E9QP84	../datasets/Structures/E9QP84.pdb	alphafold
E9QPI5	E9QPI5	No structure available	NA
E9QPX3	E9QPX3	../datasets/Structures/E9QPX3.pdb	alphafold
E9QQ10	E9QQ10	No structure available	NA
E9QQ30	E9QQ30	../datasets/Structures/E9QQ30.pdb	alphafold
F0IWS9	F0IWS9	../datasets/Structures/F0IWS9.pdb	alphafold
F1Q611	F1Q611	../datasets/Structures/F1Q611.pdb	alphafold
F1QAP2	F1QAP2	../datasets/Structures/F1QAP2.pdb	alphafold
F1QC45	F1QC45	../datasets/Structures/F1QC45.pdb	alphafold
F1QGW6	F1QGW6	../datasets/Structures/F1QGW6.pdb	alphafold
F1QJM7	F1QJM7	No structure available	NA
F1QLT6	F1QLT6	../datasets/Structures/F1QLT6.pdb	alphafold
F1QNU7	F1QNU7	../datasets/Structures/F1QNU7.pdb	alphafold
F1QRX2	F1QRX2	../datasets/Structures/F1QRX2.pdb	alphafold
F1R4W2	F1R4W2	No structure available	NA
F1RET2	F1RET2	../datasets/Structures/F1RET2.pdb	alphafold
F2Z3U3	F2Z3U3	../datasets/Structures/F2Z3U3.pdb	alphafold
F2Z490	F2Z490	../datasets/Structures/F2Z490.pdb	alphafold
F2Z4A9	F2Z4A9	No structure available	NA
F3Y5R0	F3Y5R0	../datasets/Structures/F3Y5R0.pdb	alphafold
F4HTM3	F4HTM3	../datasets/Structures/F4HTM3.pdb	alphafold
F4HTT6	F4HTT6	../datasets/Structures/F4HTT6.pdb	alphafold
F4HYF3	F4HYF3	../datasets/Structures/F4HYF3.pdb	alphafold
F4I6M1	F4I6M1	../datasets/Structures/F4I6M1.pdb	alphafold
F4I7I0	F4I7I0	../datasets/Structures/F4I7I0.pdb	alphafold
F4I907	F4I907	../datasets/Structures/F4I907.pdb	alphafold
F4IAG2	F4IAG2	../datasets/Structures/F4IAG2.pdb	alphafold
F4IEY4	F4IEY4	../datasets/Structures/F4IEY4.pdb	alphafold
F4IG73	F4IG73	No structure available	NA
F4IGA5	F4IGA5	../datasets/Structures/F4IGA5.pdb	alphafold
F4IIM1	F4IIM1	../datasets/Structures/F4IIM1.pdb	alphafold
F4IIS5	F4IIS5	../datasets/Structures/F4IIS5.pdb	alphafold
F4IN23	F4IN23	../datasets/Structures/F4IN23.pdb	alphafold
F4IPY2	F4IPY2	../datasets/Structures/F4IPY2.pdb	alphafold
F4IRR2	F4IRR2	../datasets/Structures/F4IRR2.pdb	alphafold
F4IW47	F4IW47	../datasets/Structures/F4IW47.pdb	alphafold
F4IXW2	F4IXW2	../datasets/Structures/F4IXW2.pdb	alphafold
F4IYF8	F4IYF8	../datasets/Structures/F4IYF8.pdb	alphafold
F4IZR5	F4IZR5	../datasets/Structures/F4IZR5.pdb	alphafold
F4J1H7	F4J1H7	../datasets/Structures/F4J1H7.pdb	alphafold
F4J2Z7	F4J2Z7	../datasets/Structures/F4J2Z7.pdb	alphafold
F4J5S1	F4J5S1	../datasets/Structures/F4J5S1.pdb	alphafold
F4J8D3	F4J8D3	../datasets/Structures/F4J8D3.pdb	alphafold
F4J8L3	F4J8L3	../datasets/Structures/F4J8L3.pdb	alphafold
F4JCU3	F4JCU3	../datasets/Structures/F4JCU3.pdb	alphafold
F4JEX5	F4JEX5	../datasets/Structures/F4JEX5.pdb	alphafold
F4JFN3	F4JFN3	../datasets/Structures/F4JFN3.pdb	alphafold
F4JGR5	F4JGR5	../datasets/Structures/F4JGR5.pdb	alphafold
F4JHI7	F4JHI7	../datasets/Structures/F4JHI7.pdb	alphafold
F4JJT9	F4JJT9	../datasets/Structures/F4JJT9.pdb	alphafold
F4JKH6	F4JKH6	../datasets/Structures/F4JKH6.pdb	alphafold
F4JMJ1	F4JMJ1	../datasets/Structures/F4JMJ1.pdb	alphafold
F4JML5	F4JML5	../datasets/Structures/F4JML5.pdb	alphafold
F4JNU8	F4JNU8	../datasets/Structures/F4JNU8.pdb	alphafold
F4JPR7	F4JPR7	../datasets/Structures/F4JPR7.pdb	alphafold
F4JRE0	F4JRE0	../datasets/Structures/F4JRE0.pdb	alphafold
F4JSE7	F4JSE7	../datasets/Structures/F4JSE7.pdb	alphafold
F4JTE7	F4JTE7	../datasets/Structures/F4JTE7.pdb	alphafold
F4K0E8	F4K0E8	../datasets/Structures/F4K0E8.pdb	alphafold
F4K2E9	F4K2E9	../datasets/Structures/F4K2E9.pdb	alphafold
F4K410	F4K410	../datasets/Structures/F4K410.pdb	alphafold
F4K487	F4K487	../datasets/Structures/F4K487.pdb	alphafold
F4K5T4	F4K5T4	../datasets/Structures/F4K5T4.pdb	alphafold
F4KAB8	F4KAB8	../datasets/Structures/F4KAB8.pdb	alphafold
F4KE63	F4KE63	../datasets/Structures/F4KE63.pdb	alphafold
F4KHG6	F4KHG6	../datasets/Structures/F4KHG6.pdb	alphafold
F5GUB1	F5GUB1	../datasets/Structures/F5GUB1.pdb	alphafold
F5GUD0	F5GUD0	../datasets/Structures/F5GUD0.pdb	alphafold
F5GUI0	F5GUI0	../datasets/Structures/F5GUI0.pdb	alphafold
F6NLI6	F6NLI6	../datasets/Structures/F6NLI6.pdb	alphafold
F6NZ18	F6NZ18	../datasets/Structures/F6NZ18.pdb	alphafold
F6P3G4	F6P3G4	../datasets/Structures/F6P3G4.pdb	alphafold
F6Q269	F6Q269	../datasets/Structures/F6Q269.pdb	alphafold
F6RDM4	F6RDM4	No structure available	NA
F6RG68	F6RG68	../datasets/Structures/F6RG68.pdb	alphafold
F6SBR5	F6SBR5	No structure available	NA
F6SGV3	F6SGV3	No structure available	NA
F6SMJ7	F6SMJ7	No structure available	NA
F6SPQ1	F6SPQ1	No structure available	NA
F6T2X5	F6T2X5	../datasets/Structures/F6T2X5.pdb	alphafold
F6T9H9	F6T9H9	No structure available	NA
F6T9K1	F6T9K1	../datasets/Structures/F6T9K1.pdb	alphafold
F6TCF9	F6TCF9	../datasets/Structures/F6TCF9.pdb	alphafold
F6TLV3	F6TLV3	No structure available	NA
F6TN13	F6TN13	No structure available	NA
F6U529	F6U529	../datasets/Structures/F6U529.pdb	alphafold
F6U775	F6U775	No structure available	NA
F6UDR6	F6UDR6	No structure available	NA
F6UND7	F6UND7	../datasets/Structures/F6UND7.pdb	alphafold
F6V059	F6V059	No structure available	NA
F6V6T4	F6V6T4	No structure available	NA
F6WMJ3	F6WMJ3	../datasets/Structures/F6WMJ3.pdb	alphafold
F6X4N5	F6X4N5	../datasets/Structures/F6X4N5.pdb	alphafold
F6XQM2	F6XQM2	../datasets/Structures/F6XQM2.pdb	alphafold
F6XVP7	F6XVP7	No structure available	NA
F6XX07	F6XX07	No structure available	NA
F6XZA4	F6XZA4	../datasets/Structures/F6XZA4.pdb	alphafold
F6Y616	F6Y616	../datasets/Structures/F6Y616.pdb	alphafold
F6Y765	F6Y765	No structure available	NA
F6YAM1	F6YAM1	../datasets/Structures/F6YAM1.pdb	alphafold
F6YRW4	F6YRW4	../datasets/Structures/F6YRW4.pdb	alphafold
F6YZU5	F6YZU5	No structure available	NA
F6ZBL2	F6ZBL2	No structure available	NA
F6ZBY9	F6ZBY9	../datasets/Structures/F6ZBY9.pdb	alphafold
F6ZFT1	F6ZFT1	../datasets/Structures/F6ZFT1.pdb	alphafold
F6ZGI7	F6ZGI7	../datasets/Structures/F6ZGI7.pdb	alphafold
F7ACR9	F7ACR9	No structure available	NA
F7AGB5	F7AGB5	../datasets/Structures/F7AGB5.pdb	alphafold
F7AI87	F7AI87	../datasets/Structures/F7AI87.pdb	alphafold
F7AL76	F7AL76	../datasets/Structures/F7AL76.pdb	alphafold
F7ANZ2	F7ANZ2	../datasets/Structures/F7ANZ2.pdb	alphafold
F7B276	F7B276	../datasets/Structures/F7B276.pdb	alphafold
F7BP55	F7BP55	../datasets/Structures/F7BP55.pdb	alphafold
F7BX26	F7BX26	No structure available	NA
F7CB97	F7CB97	No structure available	NA
F7CCJ3	F7CCJ3	No structure available	NA
F8VPK6	F8VPK6	../datasets/Structures/F8VPK6.pdb	alphafold
F8VPR5	F8VPR5	No structure available	NA
F8VPV0	F8VPV0	No structure available	NA
F8VPX1	F8VPX1	../datasets/Structures/F8VPX1.pdb	alphafold
F8VPZ9	F8VPZ9	../datasets/Structures/F8VPZ9.pdb	alphafold
F8VQ93	F8VQ93	No structure available	NA
F8VQ95	F8VQ95	../datasets/Structures/F8VQ95.pdb	alphafold
F8VQE9	F8VQE9	../datasets/Structures/F8VQE9.pdb	alphafold
F8VQJ3	F8VQJ3	No structure available	NA
F8VQK5	F8VQK5	../datasets/Structures/F8VQK5.pdb	alphafold
F8W428	F8W428	../datasets/Structures/F8W428.pdb	alphafold
F8W501	F8W501	../datasets/Structures/F8W501.pdb	alphafold
F8W522	F8W522	../datasets/Structures/F8W522.pdb	alphafold
F8WGD4	F8WGD4	../datasets/Structures/F8WGD4.pdb	alphafold
F8WH20	F8WH20	../datasets/Structures/F8WH20.pdb	alphafold
F8WH69	F8WH69	../datasets/Structures/F8WH69.pdb	alphafold
F8WHL1	F8WHL1	../datasets/Structures/F8WHL1.pdb	alphafold
F8WHM0	F8WHM0	../datasets/Structures/F8WHM0.pdb	alphafold
F8WHS8	F8WHS8	../datasets/Structures/F8WHS8.pdb	alphafold
F8WHU5	F8WHU5	No structure available	NA
F8WHW6	F8WHW6	../datasets/Structures/F8WHW6.pdb	alphafold
F8WHW8	F8WHW8	../datasets/Structures/F8WHW8.pdb	alphafold
F8WHX2	F8WHX2	../datasets/Structures/F8WHX2.pdb	alphafold
F8WHY8	F8WHY8	../datasets/Structures/F8WHY8.pdb	alphafold
F8WI14	F8WI14	../datasets/Structures/F8WI14.pdb	alphafold
F8WI30	F8WI30	../datasets/Structures/F8WI30.pdb	alphafold
F8WIB1	F8WIB1	../datasets/Structures/F8WIB1.pdb	alphafold
F8WIG5	F8WIG5	../datasets/Structures/F8WIG5.pdb	alphafold
F8WIT2	F8WIT2	../datasets/Structures/F8WIT2.pdb	alphafold
F8WIU7	F8WIU7	../datasets/Structures/F8WIU7.pdb	alphafold
F8WJ05	F8WJ05	../datasets/Structures/F8WJ05.pdb	alphafold
F8WJ31	F8WJ31	../datasets/Structures/F8WJ31.pdb	alphafold
F8WJ41	F8WJ41	../datasets/Structures/F8WJ41.pdb	alphafold
F8WJ74	F8WJ74	../datasets/Structures/F8WJ74.pdb	alphafold
F8WJ93	F8WJ93	../datasets/Structures/F8WJ93.pdb	alphafold
F8WJA1	F8WJA1	../datasets/Structures/F8WJA1.pdb	alphafold
F8WJB0	F8WJB0	No structure available	NA
F8WJB9	F8WJB9	../datasets/Structures/F8WJB9.pdb	alphafold
G0ZKW2	G0ZKW2	../datasets/Structures/G0ZKW2.pdb	alphafold
G1E6H3	G1E6H3	../datasets/Structures/G1E6H3.pdb	alphafold
G1K0W1	G1K0W1	../datasets/Structures/G1K0W1.pdb	alphafold
G2HK06	G2HK06	../datasets/Structures/G2HK06.pdb	alphafold
G3UVU2	G3UVU2	../datasets/Structures/G3UVU2.pdb	alphafold
G3UVV4	G3UVV4	../datasets/Structures/G3UVV4.pdb	alphafold
G3UW46	G3UW46	../datasets/Structures/G3UW46.pdb	alphafold
G3UWD2	G3UWD2	../datasets/Structures/G3UWD2.pdb	alphafold
G3UWQ7	G3UWQ7	../datasets/Structures/G3UWQ7.pdb	alphafold
G3UX26	G3UX26	../datasets/Structures/G3UX26.pdb	alphafold
G3UX50	G3UX50	../datasets/Structures/G3UX50.pdb	alphafold
G3UX84	G3UX84	../datasets/Structures/G3UX84.pdb	alphafold
G3UXB6	G3UXB6	../datasets/Structures/G3UXB6.pdb	alphafold
G3UXH4	G3UXH4	../datasets/Structures/G3UXH4.pdb	alphafold
G3UXZ5	G3UXZ5	../datasets/Structures/G3UXZ5.pdb	alphafold
G3UYG6	G3UYG6	No structure available	NA
G3UYJ3	G3UYJ3	../datasets/Structures/G3UYJ3.pdb	alphafold
G3UYJ7	G3UYJ7	No structure available	NA
G3UYQ3	G3UYQ3	../datasets/Structures/G3UYQ3.pdb	alphafold
G3UYS1	G3UYS1	../datasets/Structures/G3UYS1.pdb	alphafold
G3UYS3	G3UYS3	../datasets/Structures/G3UYS3.pdb	alphafold
G3UYU4	G3UYU4	../datasets/Structures/G3UYU4.pdb	alphafold
G3UZ31	G3UZ31	../datasets/Structures/G3UZ31.pdb	alphafold
G3UZ39	G3UZ39	../datasets/Structures/G3UZ39.pdb	alphafold
G3UZ60	G3UZ60	../datasets/Structures/G3UZ60.pdb	alphafold
G3UZ63	G3UZ63	../datasets/Structures/G3UZ63.pdb	alphafold
G3UZA0	G3UZA0	../datasets/Structures/G3UZA0.pdb	alphafold
G3UZK1	G3UZK1	../datasets/Structures/G3UZK1.pdb	alphafold
G3UZP7	G3UZP7	../datasets/Structures/G3UZP7.pdb	alphafold
G3X8Q0	G3X8Q0	../datasets/Structures/G3X8Q0.pdb	alphafold
G3X8R4	G3X8R4	../datasets/Structures/G3X8R4.pdb	alphafold
G3X8S2	G3X8S2	../datasets/Structures/G3X8S2.pdb	alphafold
G3X8S8	G3X8S8	../datasets/Structures/G3X8S8.pdb	alphafold
G3X8U8	G3X8U8	../datasets/Structures/G3X8U8.pdb	alphafold
G3X8V5	G3X8V5	../datasets/Structures/G3X8V5.pdb	alphafold
G3X8X0	G3X8X0	../datasets/Structures/G3X8X0.pdb	alphafold
G3X8Y3	G3X8Y3	../datasets/Structures/G3X8Y3.pdb	alphafold
G3X937	G3X937	../datasets/Structures/G3X937.pdb	alphafold
G3X956	G3X956	../datasets/Structures/G3X956.pdb	alphafold
G3X975	G3X975	../datasets/Structures/G3X975.pdb	alphafold
G3X983	G3X983	../datasets/Structures/G3X983.pdb	alphafold
G3X9A3	G3X9A3	../datasets/Structures/G3X9A3.pdb	alphafold
G3X9B1	G3X9B1	../datasets/Structures/G3X9B1.pdb	alphafold
G3X9H5	G3X9H5	No structure available	NA
G3X9I1	G3X9I1	../datasets/Structures/G3X9I1.pdb	alphafold
G3X9J4	G3X9J4	../datasets/Structures/G3X9J4.pdb	alphafold
G3X9J6	G3X9J6	../datasets/Structures/G3X9J6.pdb	alphafold
G3X9K3	G3X9K3	../datasets/Structures/G3X9K3.pdb	alphafold
G3X9K3	G3X9K3	../datasets/Structures/G3X9K3.pdb	alphafold
G3X9K8	G3X9K8	../datasets/Structures/G3X9K8.pdb	alphafold
G3X9Q3	G3X9Q3	../datasets/Structures/G3X9Q3.pdb	alphafold
G3X9U9	G3X9U9	../datasets/Structures/G3X9U9.pdb	alphafold
G3X9V2	G3X9V2	../datasets/Structures/G3X9V2.pdb	alphafold
G3X9Y5	G3X9Y5	../datasets/Structures/G3X9Y5.pdb	alphafold
G3X9Z4	G3X9Z4	../datasets/Structures/G3X9Z4.pdb	alphafold
G3XA17	G3XA17	../datasets/Structures/G3XA17.pdb	alphafold
G3XA25	G3XA25	../datasets/Structures/G3XA25.pdb	alphafold
G3XA30	G3XA30	../datasets/Structures/G3XA30.pdb	alphafold
G3XA54	G3XA54	../datasets/Structures/G3XA54.pdb	alphafold
G3XA66	G3XA66	No structure available	NA
G4RYA5	G4RYA5	../datasets/Structures/G4RYA5.pdb	alphafold
G4S185	G4S185	../datasets/Structures/G4S185.pdb	alphafold
G4S1A4	G4S1A4	../datasets/Structures/G4S1A4.pdb	alphafold
G4SCE4	G4SCE4	../datasets/Structures/G4SCE4.pdb	alphafold
G4SF79	G4SF79	../datasets/Structures/G4SF79.pdb	alphafold
G4SLH0	G4SLH0	No structure available	NA
G4SN18	G4SN18	../datasets/Structures/G4SN18.pdb	alphafold
G4SP89	G4SP89	../datasets/Structures/G4SP89.pdb	alphafold
G4SRU7	G4SRU7	../datasets/Structures/G4SRU7.pdb	alphafold
G5E814	G5E814	../datasets/Structures/G5E814.pdb	alphafold
G5E829	G5E829	../datasets/Structures/G5E829.pdb	alphafold
G5E829	G5E829	../datasets/Structures/G5E829.pdb	alphafold
G5E870	G5E870	../datasets/Structures/G5E870.pdb	alphafold
G5E881	G5E881	../datasets/Structures/G5E881.pdb	alphafold
G5E884	G5E884	../datasets/Structures/G5E884.pdb	alphafold
G5E895	G5E895	../datasets/Structures/G5E895.pdb	alphafold
G5E896	G5E896	No structure available	NA
G5E8E1	G5E8E1	../datasets/Structures/G5E8E1.pdb	alphafold
G5E8H3	G5E8H3	../datasets/Structures/G5E8H3.pdb	alphafold
G5E8I8	G5E8I8	../datasets/Structures/G5E8I8.pdb	alphafold
G5E8J3	G5E8J3	../datasets/Structures/G5E8J3.pdb	alphafold
G5E8J9	G5E8J9	../datasets/Structures/G5E8J9.pdb	alphafold
G5E8N7	G5E8N7	../datasets/Structures/G5E8N7.pdb	alphafold
G5E8Q0	G5E8Q0	No structure available	NA
G5E8R3	G5E8R3	../datasets/Structures/G5E8R3.pdb	alphafold
G5E8T9	G5E8T9	../datasets/Structures/G5E8T9.pdb	alphafold
G5E8W9	G5E8W9	../datasets/Structures/G5E8W9.pdb	alphafold
G5E8X5	G5E8X5	../datasets/Structures/G5E8X5.pdb	alphafold
G5EBF4	G5EBF4	../datasets/Structures/G5EBF4.pdb	alphafold
G5EBF5	G5EBF5	../datasets/Structures/G5EBF5.pdb	alphafold
G5EBH2	G5EBH2	../datasets/Structures/G5EBH2.pdb	alphafold
G5EBH3	G5EBH3	No structure available	NA
G5EBJ8	G5EBJ8	../datasets/Structures/G5EBJ8.pdb	alphafold
G5EBK3	G5EBK3	../datasets/Structures/G5EBK3.pdb	alphafold
G5EBK8	G5EBK8	../datasets/Structures/G5EBK8.pdb	alphafold
G5EBP0	G5EBP0	../datasets/Structures/G5EBP0.pdb	alphafold
G5EBQ9	G5EBQ9	../datasets/Structures/G5EBQ9.pdb	alphafold
G5EBR1	G5EBR1	../datasets/Structures/G5EBR1.pdb	alphafold
G5EBR7	G5EBR7	../datasets/Structures/G5EBR7.pdb	alphafold
G5EBS1	G5EBS1	../datasets/Structures/G5EBS1.pdb	alphafold
G5EBT7	G5EBT7	../datasets/Structures/G5EBT7.pdb	alphafold
G5EBU2	G5EBU2	../datasets/Structures/G5EBU2.pdb	alphafold
G5EBU3	G5EBU3	../datasets/Structures/G5EBU3.pdb	alphafold
G5EBV3	G5EBV3	../datasets/Structures/G5EBV3.pdb	alphafold
G5EBW2	G5EBW2	../datasets/Structures/G5EBW2.pdb	alphafold
G5EBW5	G5EBW5	../datasets/Structures/G5EBW5.pdb	alphafold
G5EBW7	G5EBW7	../datasets/Structures/G5EBW7.pdb	alphafold
G5EBY9	G5EBY9	../datasets/Structures/G5EBY9.pdb	alphafold
G5EBZ1	G5EBZ1	../datasets/Structures/G5EBZ1.pdb	alphafold
G5EBZ4	G5EBZ4	../datasets/Structures/G5EBZ4.pdb	alphafold
G5EC05	G5EC05	../datasets/Structures/G5EC05.pdb	alphafold
G5EC13	G5EC13	../datasets/Structures/G5EC13.pdb	alphafold
G5EC23	G5EC23	../datasets/Structures/G5EC23.pdb	alphafold
G5EC24	G5EC24	../datasets/Structures/G5EC24.pdb	alphafold
G5EC31	G5EC31	../datasets/Structures/G5EC31.pdb	alphafold
G5EC94	G5EC94	../datasets/Structures/G5EC94.pdb	alphafold
G5EC95	G5EC95	No structure available	NA
G5EC96	G5EC96	../datasets/Structures/G5EC96.pdb	alphafold
G5EC97	G5EC97	../datasets/Structures/G5EC97.pdb	alphafold
G5EC98	G5EC98	../datasets/Structures/G5EC98.pdb	alphafold
G5ECA2	G5ECA2	../datasets/Structures/G5ECA2.pdb	alphafold
G5ECA7	G5ECA7	../datasets/Structures/G5ECA7.pdb	alphafold
G5ECE8	G5ECE8	../datasets/Structures/G5ECE8.pdb	alphafold
G5ECF8	G5ECF8	../datasets/Structures/G5ECF8.pdb	alphafold
G5ECG7	G5ECG7	../datasets/Structures/G5ECG7.pdb	alphafold
G5ECG9	G5ECG9	../datasets/Structures/G5ECG9.pdb	alphafold
G5ECH0	G5ECH0	../datasets/Structures/G5ECH0.pdb	alphafold
G5ECH7	G5ECH7	../datasets/Structures/G5ECH7.pdb	alphafold
G5ECJ6	G5ECJ6	../datasets/Structures/G5ECJ6.pdb	alphafold
G5ECK5	G5ECK5	../datasets/Structures/G5ECK5.pdb	alphafold
G5ECK7	G5ECK7	../datasets/Structures/G5ECK7.pdb	alphafold
G5ECL1	G5ECL1	../datasets/Structures/G5ECL1.pdb	alphafold
G5ECL3	G5ECL3	../datasets/Structures/G5ECL3.pdb	alphafold
G5ECR1	G5ECR1	../datasets/Structures/G5ECR1.pdb	alphafold
G5ECR6	G5ECR6	../datasets/Structures/G5ECR6.pdb	alphafold
G5ECS4	G5ECS4	../datasets/Structures/G5ECS4.pdb	alphafold
G5ECS9	G5ECS9	../datasets/Structures/G5ECS9.pdb	alphafold
G5ECT0	G5ECT0	../datasets/Structures/G5ECT0.pdb	alphafold
G5ECU3	G5ECU3	../datasets/Structures/G5ECU3.pdb	alphafold
G5ECV9	G5ECV9	../datasets/Structures/G5ECV9.pdb	alphafold
G5ECW9	G5ECW9	../datasets/Structures/G5ECW9.pdb	alphafold
G5ECY2	G5ECY2	../datasets/Structures/G5ECY2.pdb	alphafold
G5ECZ9	G5ECZ9	../datasets/Structures/G5ECZ9.pdb	alphafold
G5ED01	G5ED01	../datasets/Structures/G5ED01.pdb	alphafold
